	ActionName	TaskId	TaskName	TaskCode	ModelName	BehaviourType	AnyOfTheseMode	SearchSetGroup	PropertyName	Operator	PropertyValue
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d9c27
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60ebf
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee601cb
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee609fd
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc39
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cceb
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ccc6
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc8d
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43d358
	NONE	16414304	L3DO - Install Steel Canopies	CON.SP1.4624	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	79090bca-0dc7-4ce9-8821-00202e8cf3f2
	NONE	16414307	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	CON.SP1.4645	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Stage 3
	NONE	16414307	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	CON.SP1.4645	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AnyOfThese	Element.Type	Contains	bollard
	NONE	16414315	L3DO - Install Precast Kerbs	CON.SP1.4657	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Stage 4
	NONE	16414315	L3DO - Install Precast Kerbs	CON.SP1.4657	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AnyOfThese	Element.Type	Contains	concrete
	NONE	16414316	L3DO - Install Planter Boxes	CON.SP1.4660	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Stage 4
	NONE	16414316	L3DO - Install Planter Boxes	CON.SP1.4660	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AnyOfThese	Element.Type	Contains	planterbox
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Anodized_Portland Stone_MTL-402
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d303f9ce-8c36-453f-9602-4e6ae7abad60
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d8491
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d8f29
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60b71
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cd9f
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cdb6
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc5f
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc77
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc1a
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	79090bca-0dc7-4ce9-8821-00202e8cf37e
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60d46
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	279f29fc-550c-4c96-b80d-5652aee60da2
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d9ae6
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	8c50e89c-c82c-4adb-860c-2cc5718d94b1
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce8d
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cee4
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce17
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce0a
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ce69
	NONE	16414317	L3DO - Install Steel Canopies	CON.SP1.4663	V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	429108da-05bf-48f2-9b7d-0570c9f8d4c7
	NONE	16414320	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	CON.SP1.4684	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Stage 4
	NONE	16414320	L3DO - Install Metalwork (Balustrades,Bollards, Bins & Benches)	CON.SP1.4684	V01_MH_ Carpark_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwd	Construction	And	AnyOfThese	Element.Type	Contains	bollard
	NONE	16413078	DD - Departures Canopy	CON.SP2.2000	V01_MH Ped Bridge - VBS.nwd	Construction	And	AllOfThese	Custom.APAM_Location	Equals	DEPARTURE DRIVE CANOPY
	NONE	161899992	Installing Crosshead Beam		V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AllOfThese	VB_PDS.Zone	Equals	Zone A5
	NONE	161899992	Installing Crosshead Beam		V01_MH Ped Bridge Stick build zoning - VBS.nwd	Construction	And	AnyOfThese	VB_PDS.Item description	Equals	Cross head beam
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AllOfThese	Item.Name	Equals	200UC60
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AnyOfThese	Item.Name	Equals	125EA10
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AnyOfThese	Item.Name	Equals	300SHS16
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AnyOfThese	Item.Name	Equals	300SHS9
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AnyOfThese	Item.GUID	Equals	64b65ee9-0dc4-4726-8a17-111bdfaee85d
	NONE	1032354497	Sub Task GW - Install Structural Steel for Roof		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	Or	AnyOfThese	Item.GUID	Equals	64b65ee9-0dc4-4726-8a17-111bdfaee8ff
	NONE	457884566	Sub Task GW - Install Structural Steel Columns and Beams - Level 2		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	And	AllOfThese	Element.APAM_Location	Equals	L2 GATEWAY SPACE
	NONE	457884566	Sub Task GW - Install Structural Steel Columns and Beams - Level 2		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFra_Beam_Steel_UB
	NONE	457884566	Sub Task GW - Install Structural Steel Columns and Beams - Level 2		V02_CP16007(02)-AUR-FC-C1-000-M3-SS-0001-T123 CAR PARK.nwc	Construction	And	AnyOfThese	Element.Family	Equals	AUR_StrFra_Beam_Steel_WB
	NONE	376988306	Sub Task L3DO - Install Steel Canopies extra corner leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.GUID	Equals	1490c5f2-7f01-4fab-b007-405d1b2636e4
	NONE	376988306	Sub Task L3DO - Install Steel Canopies extra corner leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.Name	Equals	Anodized_Apollo Grey
	NONE	376988306	Sub Task L3DO - Install Steel Canopies extra corner leftovers		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_RFS-002
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_RFS-002
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba331a
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	1490c5f2-7f01-4fab-b007-405d1b263101
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba355d
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba353d
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3519
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba34e7
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba34c0
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	5250c8ae-72d0-4e29-8572-9c391159ae72
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	1490c5f2-7f01-4fab-b007-405d1b263418
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba30f3
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba30da
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	2be3e1aa-d182-4073-bc57-727f57d270ee
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba335a
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba336d
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba338d
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba33fe
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3400
	NONE	2038063218	Sub Task L3DO - Install Steel Canopies polycarb top		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	79090bca-0dc7-4ce9-8821-00202e8ceca3
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_RFS-002
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba035a
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba036e
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	5250c8ae-72d0-4e29-8572-9c391159ae4c
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba31ae
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	c5c735b3-499f-4544-8a34-58a5eabd859c
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3310
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	95e5a0f5-22a4-4d48-945e-0ec60078317a
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3605
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	f31a4e17-8d23-4a69-bb70-f2a07865ba92
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba35c5
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba35be
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3584
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba357e
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba02d6
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba028d
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba026d
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	2be3e1aa-d182-4073-bc57-727f57d26ed6
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba319c
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	95e5a0f5-22a4-4d48-945e-0ec600783510
	NONE	99297093	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3126
	NONE	1725209748	Sub Task L3DO - Install Steel Canopies mop up ends and one middle		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_MTL-303
	NONE	1725209748	Sub Task L3DO - Install Steel Canopies mop up ends and one middle		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3584
	NONE	1725209748	Sub Task L3DO - Install Steel Canopies mop up ends and one middle		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba0cdd
	NONE	1725209748	Sub Task L3DO - Install Steel Canopies mop up ends and one middle		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	5250c8ae-72d0-4e29-8572-9c391159ae48
	NONE	1725209748	Sub Task L3DO - Install Steel Canopies mop up ends and one middle		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	1490c5f2-7f01-4fab-b007-405d1b263ebe
	NONE	941153171	Sub Task L3DO - Install Steel Canopies mop up corner canopy		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	Anodized_Apollo Grey
	NONE	941153171	Sub Task L3DO - Install Steel Canopies mop up corner canopy		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	d6dc3786-8f71-4e87-9ce3-bb465aba3310
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AllOfThese	Item.Name	Equals	GRM_Lysaght Trim Dek_MTL-303
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	79090bca-0dc7-4ce9-8821-00202e8cf3f2
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43d358
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43cc8d
	NONE	1863140309	Sub Task L3DO - Install Steel Canopies polycarb		V01_CP16007(02)-GAM-FC-C1-000-M3-AA-0001-ARCH MAIN[C01].nwc	Construction	And	AnyOfThese	Item.GUID	Equals	caf5d782-465f-414d-af95-ecde3b43ccc6
